_ - id,_ - url,_ - rank,_ - city,_ - ifmid,_ - ifiid,_ - growth,_ - workers,_ - company,_ - website,_ - state_l,_ - state_s,_ - revenue,_ - zipcode,_ - founded,_ - industry,_ - latitude,_ - metrocode,_ - longitude,_ - yrs_on_list,_ - previous_workers,_ - metro,_ - partner_lists - partner_lists
87484,carta,125,San Francisco,4,9,3129.9012,316,Carta,carta.com,California,CA,15582400,94107,2012,Software,37.76046,"San Francisco-Oakland-Hayward, CA",-122.39972,1,15,San Francisco,
87485,ucw-logistics,126,Greenville,107,6,3116.182,19,UCW Logistics,ucwlogistics.com,South Carolina,SC,11575425,29601,2013,Logistics & Transportation,34.84711,"Greenville-Mauldin-Easley, SC",-82.40226,1,7,"Greenville-Mauldin-Easley, SC",
87486,nickel-suede,127,Liberty,21,4,3101.343,30,Nickel & Suede,nickelandsuede.com,Missouri,MO,4090548,64068,2014,Consumer Products & Services,39.25832,"Kansas City, MO-KS",-94.38965,1,4,"Kansas City, MO-KS",
87487,t-c-lewis-co-real-estate,128,Johnson City,222,3,3089.4028,24,T. C. Lewis & Co. Real Estate,tclrealestate.com,Tennessee,TN,3949884,37615,2014,Real Estate,36.40243,"Johnson City, TN",-82.45718,1,4,,
87488,alturnatech,129,Boca Raton,1,28,3081.6745,6,AlturnaTech,alturna-tech.com,Florida,FL,10314066,33431,2014,IT Management,26.37476,"Miami-Fort Lauderdale-West Palm Beach, FL",-80.1062,1,1,Miami,
87489,the-hiring-group,130,Greer,29,21,3054.5447,8,The Hiring Group,thehiringgroup.com,South Carolina,SC,3596875,29651,2014,Human Resources,35.02383,"Atlanta-Sandy Springs-Roswell, GA",-82.27956,1,2,Atlanta,
87490,hyperion-partners,131,Las Vegas,1004,14,3049.1416,31,Hyperion Partners,hyperionpartners.net,Nevada,NV,4499588,89101,2012,Telecommunications,36.17255,"Las Vegas-Henderson-Paradise, NV",-115.12223,1,5,"Las Vegas, NV",
87491,terracotta-technologies,132,Chantilly,3,7,2990.0306,13,TerraCotta Technologies,teamtc.com,Virginia,VA,9159963,20152,2010,Government Services,38.91915,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.50243,1,2,"Washington, DC",
87492,current-staffing-solutions,133,Southbury,70,21,2987.0796,5,Current Staffing Solutions,currentstaffing.com,Connecticut,CT,3194016,6488,2012,Human Resources,41.47598,"New Haven-Milford, CT",-73.22969,1,1,,
87493,fastexpert,134,San Marino,2,3,2982.0411,15,FastExpert,fastexpert.com,California,CA,3215740,91108,2014,Real Estate,34.12267,"Los Angeles-Long Beach-Anaheim, CA",-118.11291,1,4,Los Angeles,
87494,freedom-forever,135,Temecula,54,16,2953.8235,219,FREEDOM FOREVER,freedomforever.com,California,CA,54965341,92590,2013,Energy,33.48281,"Riverside-San Bernardino-Ontario, CA",-117.22613,1,9,"Inland Empire, CA",
87495,stackarmor,136,Tysons,3,28,2949.1924,4,stackArmor,stackarmor.com,Virginia,VA,3063798,22102,2012,IT Management,38.95095,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.22954,1,1,"Washington, DC",
87496,vibe-kayaks,137,Kennesaw,29,4,2918.2697,14,Vibe Kayaks,vibekayaks.com,Georgia,GA,7028705,30144,2013,Consumer Products & Services,34.03686,"Atlanta-Sandy Springs-Roswell, GA",-84.59101,1,3,Atlanta,
87497,favor,138,Austin,18,6,2916.6478,136,Favor,favordelivery.com,Texas,TX,29190924,78701,2013,Logistics & Transportation,30.27057,"Austin-Round Rock, TX",-97.74259,1,40,Austin,
87498,cardflight,139,New York City,9,2,2916.5515,30,CardFlight,cardflight.com,New York,NY,5124759,10010,2013,Financial Services,40.73906,"New York-Newark-Jersey City, NY-NJ-PA",-73.98225,1,8,New York City,
87045,student-loan-hero,140,Austin,18,2,2916.3316,62,Student Loan Hero,studentloanhero.com,Texas,TX,11203681,78701,2012,Financial Services,30.27057,"Austin-Round Rock, TX",-97.74259,1,2,Austin,
87499,iserve,141,Lehi,48,5,2914.7937,44,iServe,iserve.com,Utah,UT,121332000,84043,2013,Advertising & Marketing,40.41076,"Provo-Orem, UT",-111.87679,1,4,"Provo-Orem, UT",
81972,villaway,142,West Hollywood,2,22,2895.7419,21,VILLAWAY,villaway.com,California,CA,4153027,90069,2014,Travel & Hospitality,34.09383,"Los Angeles-Long Beach-Anaheim, CA",-118.3817,1,3,Los Angeles,
86925,aha,143,Menlo Park,4,9,2871.0585,65,Aha!,aha.io,California,CA,30236908,94025,2013,Software,37.45752,"San Francisco-Oakland-Hayward, CA",-122.17654,1,6,San Francisco,
87500,bustle-digital-group,144,New York City,9,12,2862.101,226,Bustle Digital Group,bustle.company,New York,NY,46311650,10010,2013,Media,40.73906,"New York-Newark-Jersey City, NY-NJ-PA",-73.98225,1,37,New York City,
87501,karya-property-management,145,Houston,22,3,2859.8981,375,Karya Property Management,karyamanagement.com,Texas,TX,124798452,77024,2014,Real Estate,29.77218,"Houston-The Woodlands-Sugar Land, TX",-95.5142,1,20,Houston,
87502,slingshot,146,Orem,48,5,2856.9243,115,Slingshot,getslingshot.com,Utah,UT,3374235,84097,2014,Advertising & Marketing,40.30483,"Provo-Orem, UT",-111.67312,1,10,"Provo-Orem, UT",
87503,hastings-management,147,Pleasant View,998,20,2852.1557,8,Hastings Management,hastingsmgt.com,Tennessee,TN,3047038,37146,2012,Construction,36.40207,,-87.03202,1,1,,
87504,seller-labs,148,Athens,182,9,2846.5873,40,Seller Labs,sellerlabs.com,Georgia,GA,6530816,30601,2013,Software,33.99915,"Athens-Clarke County, GA",-83.34699,1,9,,
44722,choozle,149,Denver,30,5,2837.71,61,Choozle,choozle.com,Colorado,CO,13609823,80205,2012,Advertising & Marketing,39.75886,"Denver-Aurora-Lakewood, CO",-104.96283,2,8,Denver,
71746,untappd,150,Wilmington,192,11,2808.8939,85,Untappd,untappd.com,North Carolina,NC,8002309,28401,2010,Food & Beverage,34.27215,"Wilmington, NC",-77.96202,2,10,,
87505,qalo,151,Santa Ana,2,4,2791.7352,81,QALO,qalo.com,California,CA,29400561,92704,2013,Consumer Products & Services,33.72113,"Los Angeles-Long Beach-Anaheim, CA",-117.90511,1,14,Los Angeles,
87506,mdsave,152,Brentwood,82,10,2788.8919,49,MDsave,mdsave.com,Tennessee,TN,15521612,37027,2012,Health,35.99929,"Nashville-Davidson--Murfreesboro--Franklin, TN",-86.78506,1,12,Nashville,
87507,coschedule,153,Bismarck,402,9,2770.5444,66,CoSchedule,coschedule.com,North Dakota,ND,4756980,58501,2013,Software,46.81603,"Bismarck, ND",-100.7003,1,5,,
87508,shefit,154,Hudsonville,401,18,2769.6994,16,Shefit,shefit.com,Michigan,MI,2955159,49426,2013,Retail,42.86327,"Holland-Grand Haven, MI",-85.88757,1,4,,
87509,linea-di-liara,155,Glendale Heights,17,4,2768.1306,13,Linea di Liara,lineadiliara.com,Illinois,IL,7570775,60139,2013,Consumer Products & Services,41.91888,"Chicago-Naperville-Elgin, IL-IN-WI",-88.0781,1,3,Chicago,
87510,apptimize,156,San Francisco,4,9,2683.6112,41,Apptimize,apptimize.com,California,CA,3214208,94107,2013,Software,37.76046,"San Francisco-Oakland-Hayward, CA",-122.39972,1,5,San Francisco,
87511,inspiranza-designs,157,Columbia,74,18,2679.4836,7,Inspiranza Designs,inspiranzadesigns.com,Illinois,IL,2865453,62236,2005,Retail,38.43659,"St. Louis, MO-IL",-90.21646,1,2,"St. Louis, MO-IL",
71511,gridgain-systems,158,Foster City,4,9,2676.5843,121,GridGain Systems,gridgain.com,California,CA,10986000,94404,2007,Software,37.556,"San Francisco-Oakland-Hayward, CA",-122.26768,2,28,San Francisco,
87512,pinnacle-furnished-suites,159,Chicago,17,3,2668.8505,9,Pinnacle Furnished Suites,pfsuites.com,Illinois,IL,4868996,60607,2014,Real Estate,41.87493,"Chicago-Naperville-Elgin, IL-IN-WI",-87.6516,1,2,Chicago,
87513,excelhealth,160,Southlake,8,10,2652.1209,7,ExcelHealth,ireliev.com,Texas,TX,4503378,76092,2009,Health,32.95987,"Dallas-Fort Worth-Arlington, TX",-97.14844,1,1,Dallas,
72866,rebellion-photonics,161,Houston,22,16,2647.118,25,Rebellion Photonics,rebellionphotonics.com,Texas,TX,5505252,77002,2009,Energy,29.75684,"Houston-The Woodlands-Sugar Land, TX",-95.36565,2,16,Houston,
71626,courier-distribution-systems,162,Duluth,29,6,2637.148,968,Courier Distribution Systems,courierds.com,Georgia,GA,41723360,30097,2006,Logistics & Transportation,34.02614,"Atlanta-Sandy Springs-Roswell, GA",-84.14559,2,15,Atlanta,
87514,hypr,163,New York City,9,5,2635.414,35,HYPR,hyprbrands.com,New York,NY,3027228,10007,2013,Advertising & Marketing,40.71385,"New York-Newark-Jersey City, NY-NJ-PA",-74.00776,1,5,New York City,
87515,orthofi,164,Denver,30,9,2618.4317,165,OrthoFi,orthofi.com,Colorado,CO,7340282,80203,2013,Software,39.73169,"Denver-Aurora-Lakewood, CO",-104.98265,1,26,Denver,
70921,strike-social,165,Chicago,17,5,2614.0587,38,Strike Social,strikesocial.com,Illinois,IL,47713288,60601,2013,Advertising & Marketing,41.88531,"Chicago-Naperville-Elgin, IL-IN-WI",-87.62212,2,5,Chicago,
87516,realtyshares,166,San Francisco,4,3,2591.9634,112,RealtyShares,realtyshares.com,California,CA,13146230,94105,2013,Real Estate,37.78986,"San Francisco-Oakland-Hayward, CA",-122.39366,1,12,San Francisco,
80666,stealth-iss-group,167,Arlington,3,28,2573.2289,16,Stealth-ISS Group,stealth-iss.com,Virginia,VA,2674218,22203,2002,IT Management,38.87372,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.11732,1,2,"Washington, DC",Vistage
87517,xy-planning-network,168,Bozeman,369,2,2570.8451,20,XY Planning Network,xyplanningnetwork.com,Montana,MT,3192381,59715,2014,Financial Services,45.6815,"Bozeman, MT",-111.0168,1,2,,
87518,dignari,169,Alexandria,3,7,2551.2275,36,Dignari,dignari.com,Virginia,VA,8422075,22301,2013,Government Services,38.8199,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.05958,1,1,"Washington, DC",
87519,azure-knowledge,170,Piscataway,9,17,2533.8079,116,Azure Knowledge,azureknowledge.com,New Jersey,NJ,9027877,8854,2010,Business Products & Services,40.54564,"New York-Newark-Jersey City, NY-NJ-PA",-74.46082,1,32,New York City,
44578,cylance,171,Irvine,2,13,2507.3097,844,Cylance,cylance.com,California,CA,108751669,92618,2012,Security,33.66694,"Los Angeles-Long Beach-Anaheim, CA",-117.73209,3,83,Los Angeles,
87520,ventive,172,Boise,159,9,2489.276,15,Ventive,getventive.com,Idaho,ID,2864775,83702,2014,Software,43.68047,"Boise City-Nampa, ID",-116.16014,1,2,"Boise City-Nampa, ID",
73221,sia-solutions,173,Houston,22,23,2485.8013,54,SIA SOLUTIONS,siasolutions.com,Texas,TX,11723144,77084,2012,Environmental Services,29.82749,"Houston-The Woodlands-Sugar Land, TX",-95.65992,2,4,Houston,
87521,primitive-social,174,Lubbock,886,5,2483.638,34,Primitive Social,primitivesocial.com,Texas,TX,2583638,79401,2011,Advertising & Marketing,33.58877,"Lubbock, TX",-101.85044,1,4,,Vistage
81894,bombas,175,New York City,9,4,2457.2331,43,Bombas,bombas.com,New York,NY,46557446,10003,2013,Consumer Products & Services,40.73183,"New York-Newark-Jersey City, NY-NJ-PA",-73.98918,1,5,New York City,
87522,boxycharm,176,Pembroke Pines,1,4,2447.4393,34,BoxyCharm,boxycharm.com,Florida,FL,49014872,33027,2013,Consumer Products & Services,25.9881,"Miami-Fort Lauderdale-West Palm Beach, FL",-80.34044,1,12,Miami,EO
87523,shannon-staley-sons,177,Carnegie,52,20,2439.1047,83,Shannon Staley & Sons,shannonstaleyandsons.com,Pennsylvania,PA,5279662,15106,2012,Construction,40.41012,"Pittsburgh, PA",-80.1142,1,7,"Pittsburgh, PA",
87524,indev,178,Arlington,3,7,2417.8865,140,Indev,indev.com,Virginia,VA,8159161,22201,2013,Government Services,38.88656,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.09523,1,3,"Washington, DC",
87525,g2-crowd,179,Chicago,17,9,2413.685,146,G2 Crowd,g2crowd.com,Illinois,IL,11108678,60606,2012,Software,41.88207,"Chicago-Naperville-Elgin, IL-IN-WI",-87.63735,1,14,Chicago,
43396,mortgage-financial-services,180,Flower Mound,8,2,2409.4713,219,Mortgage Financial Services,mortgagefinancial.com,Texas,TX,31835027,75028,2007,Financial Services,33.03271,"Dallas-Fort Worth-Arlington, TX",-97.06007,3,12,Dallas,
74476,campuslogic,181,Chandler,46,9,2374.8947,84,CampusLogic,campuslogic.com,Arizona,AZ,8750609,85286,2011,Software,33.27198,"Phoenix-Mesa-Scottsdale, AZ",-111.83177,2,22,Phoenix,
87526,amplio-digital,182,Boulder,31,5,2374.4337,18,Amplio Digital,ampliodigital.com,Colorado,CO,2834835,80302,2014,Advertising & Marketing,40.04346,"Boulder, CO",-105.37232,1,3,"Boulder, CO",
42985,bytecubed,183,Arlington,3,29,2352.7961,135,ByteCubed,bytecubed.com,Virginia,VA,33183559,22202,2011,IT System Development,38.85687,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.05149,3,5,"Washington, DC",
87527,federal-strategies,184,Fredericksburg,3,7,2351.0158,31,Federal Strategies,fed-strat.com,Virginia,VA,3849737,22406,2014,Government Services,38.39977,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.54731,1,2,"Washington, DC",
87528,fishermen-labs,185,El Segundo,2,9,2344.5019,20,Fishermen Labs,fishermenlabs.com,California,CA,6144500,90245,2014,Software,33.91714,"Los Angeles-Long Beach-Anaheim, CA",-118.40427,1,2,Los Angeles,
74096,b3-group,186,Leesburg,3,7,2344.4692,160,B3 Group,b3groupinc.com,Virginia,VA,24475150,20175,2008,Government Services,39.06444,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.60399,2,12,"Washington, DC",
87529,sheds-direct,187,Granite Falls,191,20,2336.3462,38,Sheds Direct,shedsdirectinc.com,North Carolina,NC,21480314,28630,2013,Construction,35.83198,"Hickory-Lenoir-Morganton, NC",-81.42017,1,13,,
87530,southwest-geotechnical,188,Las Vegas,1004,24,2311.8416,28,Southwest Geotechnical,swgeo.us,Nevada,NV,2856947,89118,2014,Engineering,36.07738,"Las Vegas-Henderson-Paradise, NV",-115.21397,1,3,"Las Vegas, NV",Vistage
87531,aspire-health,189,Nashville,82,10,2308.3426,628,Aspire Health,aspirehealthcare.com,Tennessee,TN,61324279,37201,2013,Health,36.166,"Nashville-Davidson--Murfreesboro--Franklin, TN",-86.7773,1,50,Nashville,
87532,blue-fire-leads,190,Provo,48,5,2306.7872,10,Blue Fire Leads,bluefireleads.com,Utah,UT,4514844,84604,2014,Advertising & Marketing,40.31866,"Provo-Orem, UT",-111.57696,1,9,"Provo-Orem, UT",
87533,odl-services,191,Virginia Beach,15,7,2306.048,12,ODL Services,odlservices.com,Virginia,VA,2605750,23462,2012,Government Services,36.83731,"Virginia Beach-Norfolk-Newport News, VA-NC",-76.15051,1,2,Virginia Beach,
70901,shiphawk,192,Santa Barbara,274,6,2298.0153,18,ShipHawk,shiphawk.com,California,CA,8352839,93101,2012,Logistics & Transportation,34.41898,"Santa Barbara-Santa Maria-Goleta, CA",-119.70917,2,7,"Santa Barbara-Santa Maria-Goleta, CA",
87534,sei-chicago,193,Chicago,17,17,2286.3697,14,SEI-Chicago,sei.com/chicago-office,Illinois,IL,2908221,60606,2014,Business Products & Services,41.88207,"Chicago-Naperville-Elgin, IL-IN-WI",-87.63735,1,4,Chicago,
43050,organifi,194,San Diego,11,10,2282.5928,80,Organifi,organifi.com,California,CA,29380133,92101,2014,Health,32.7241,"San Diego-Carlsbad, CA",-117.17091,3,5,San Diego,EO
87535,5q-partners,195,Peachtree Corners,29,28,2278.4004,32,5Q Partners,5qpartners.com,Georgia,GA,4672653,30092,2013,IT Management,33.97239,"Atlanta-Sandy Springs-Roswell, GA",-84.23199,1,4,Atlanta,
87536,inspire,196,Santa Monica,2,16,2276.2979,108,Inspire,helloinspire.com,California,CA,66950555,90401,2014,Energy,34.01367,"Los Angeles-Long Beach-Anaheim, CA",-118.49375,1,12,Los Angeles,
71136,american-business-brokers,197,Salt Lake City,12,17,2257.3347,4,American Business Brokers,americanbizbrokers.com,Utah,UT,9639943,84117,2013,Business Products & Services,40.66103,"Salt Lake City, UT",-111.8347,2,1,Salt Lake City,
43046,lexicon-health,198,Sonoma,247,12,2249.6002,13,Lexicon Health,lexicondmg.com,California,CA,17396745,95476,2012,Media,38.24943,"Santa Rosa-Petaluma, CA",-122.46663,3,7,,
70876,gametime,199,San Francisco,4,4,2242.9721,79,Gametime,gametime.co,California,CA,89661230,94107,2012,Consumer Products & Services,37.76046,"San Francisco-Oakland-Hayward, CA",-122.39972,2,26,San Francisco,
42999,greenspire,200,Santa Monica,2,16,2240.4601,150,Greenspire,greenspire.com,California,CA,30725583,90403,2012,Energy,34.03075,"Los Angeles-Long Beach-Anaheim, CA",-118.4921,3,25,Los Angeles,
87537,acuity-surgical,201,Dallas,8,10,2232.8208,10,Acuity Surgical,acuitysurgical.com,Texas,TX,6200451,75244,2013,Health,32.92537,"Dallas-Fort Worth-Arlington, TX",-96.83633,1,4,Dallas,
86668,digital-relativity,202,Fayetteville,504,5,2230.0782,16,Digital Relativity,digitalrelativity.com,West Virginia,WV,9118295,25840,2011,Advertising & Marketing,38.04289,"Oak Hill, WV",-81.12266,1,6,,
87538,arm-consulting,203,Leesburg,3,7,2229.9194,11,ARM Consulting,armconsultingonline.com,Virginia,VA,3011514,20175,2005,Government Services,39.06444,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.60399,1,2,"Washington, DC",
71556,move-bumpers,204,Lewistown,998,15,2222.6604,12,MOVE Bumpers,movebumpers.com,Montana,MT,4899443,59457,2013,Manufacturing,47.0641,,-109.4202,2,3,,
87539,aerospace-asset-trading,205,Doral,1,17,2219.9111,18,Aerospace Asset Trading,aerospaceasset.com,Florida,FL,23216580,33126,2013,Business Products & Services,25.7794,"Miami-Fort Lauderdale-West Palm Beach, FL",-80.29948,1,3,Miami,
87540,discussio,206,Seattle,23,9,2212.0848,49,Discuss.io,discuss.io,Washington,WA,4394834,98103,2013,Software,47.67826,"Seattle-Tacoma-Bellevue, WA",-122.33815,1,5,Seattle,
87541,wells-solar,207,Austin,18,16,2204.6908,41,Wells Solar,wellssolar.com,Texas,TX,9585209,78744,2014,Energy,30.17604,"Austin-Round Rock, TX",-97.72779,1,10,Austin,
87542,titan-solar-power,208,Gilbert,46,16,2196.7961,250,Titan Solar Power,titansolarpower.com,Arizona,AZ,88905599,85233,2013,Energy,33.3535,"Phoenix-Mesa-Scottsdale, AZ",-111.81143,1,5,Phoenix,
87543,seriously,209,Venice Beach,2,12,2195.8686,58,Seriously,seriously.com,California,CA,36525249,90291,2013,Media,33.9934,"Los Angeles-Long Beach-Anaheim, CA",-118.46519,1,17,Los Angeles,
87544,crystal-clear-digital-marketing,210,Orlando,68,10,2183.3201,47,Crystal Clear Digital Marketing,crystalcleardigitalmarketing.com,Florida,FL,5738463,32819,2013,Health,28.45338,"Orlando-Kissimmee-Sanford, FL",-81.4724,1,12,"Orlando, FL",
87545,2020-on-site,211,Boston,6,10,2175.1804,14,2020 On-site,2020onsite.com,Massachusetts,MA,2578462,2116,2013,Health,42.35058,"Boston-Cambridge-Newton, MA-NH",-71.0764,1,3,Boston,
87546,avanti-industries,212,Glendale,46,20,2173.262,206,Avanti Industries,avantiwindow.com,Arizona,AZ,32007574,85307,2014,Construction,33.53983,"Phoenix-Mesa-Scottsdale, AZ",-112.31445,1,32,Phoenix,
42997,chefs-cut-real-jerky,213,New York City,9,11,2165.1648,30,Chef's Cut Real Jerky,chefscutrealjerky.com,New York,NY,30956037,10011,2009,Food & Beverage,40.74204,"New York-Newark-Jersey City, NY-NJ-PA",-74.00062,3,8,New York City,
87547,elite-senior-care,214,Paragould,832,10,2148.7309,25,Elite Senior Care,myeliteseniorcare.com,Arkansas,AR,4171868,72450,2013,Health,36.07955,"Paragould, AR",-90.51644,1,3,,
87548,option-alpha,215,Indiana,357,9,2148.1721,1,Option Alpha,optionalpha.com,Pennsylvania,PA,3645546,15701,2014,Software,40.62838,"Indiana, PA",-79.15004,1,1,,
73161,clearas-water-recovery,216,Missoula,405,23,2146.2264,30,CLEARAS Water Recovery,clearaswater.com,Montana,MT,7058070,59808,2008,Environmental Services,46.9322,"Missoula, MT",-79.9594,2,10,,
87549,fedwriters,217,Fairfax,3,7,2144.9349,45,FedWriters,http://fedwriters.com,Virginia,VA,3427836,22030,2010,Government Services,38.83714,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.34047,1,1,"Washington, DC",
87550,agil3-technology-solutions,218,Accokeek,3,7,2140.9382,45,Agil3 Technology Solutions,agil3tech.com,Maryland,MD,4938714,20607,2012,Government Services,38.67267,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.01855,1,5,"Washington, DC",
71116,brazi-bites,219,Portland,10,11,2138.372,7,Brazi Bites,brazibites.com,Oregon,OR,12938014,97212,2010,Food & Beverage,45.54424,"Portland-Vancouver-Beaverton, OR-WA",-122.64347,2,3,"Portland, OR",
87551,meridian-appraisal-management,220,Chicago,17,3,2126.7562,5,Meridian Appraisal Management,meridianamc.com,Illinois,IL,2737240,60603,2013,Real Estate,41.88019,"Chicago-Naperville-Elgin, IL-IN-WI",-87.62551,1,1,Chicago,
68021,trinity-air-medical,221,Tempe,46,6,2125.0117,25,Trinity Air Medical,trinityairmedical.com,Arizona,AZ,5189328,85284,2012,Logistics & Transportation,33.3383,"Phoenix-Mesa-Scottsdale, AZ",-111.93464,2,1,Phoenix,Vistage
87552,teami,222,Seminole,7,11,2122.8793,45,Teami,teamiblends.com,Florida,FL,9773089,33777,2013,Food & Beverage,27.85353,"Tampa-St. Petersburg-Clearwater, FL",-82.75935,1,3,Tampa,
87553,tridant-solutions,223,Pasadena,2,7,2113.1552,41,Tridant Solutions,tridantsolutions.com,California,CA,2613183,91101,2005,Government Services,34.14667,"Los Angeles-Long Beach-Anaheim, CA",-118.13945,1,1,Los Angeles,
