Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue
China Communications Construction,38.839,64.127,2.4892,115.327,135,Industrials,Construction Services,Asia,China,China,,Xiang Liu,http://www.forbes.com/companies/china-communications-construction/,0.021583844199537,0.0388167230651676
Honeywell International,94.594,39.302,4.742,54.146,136,Industrials,Conglomerates,North America,United States,New Jersey,New Jersey,Darius Adamczyk,http://www.forbes.com/companies/honeywell-international/,0.0875780297713589,0.120655437382322
Manulife,34.377,38.918,2.2107,511.337,137,Financials,Life & Health Insurance,North America,Canada,Canada,,Don A. Guloien,http://www.forbes.com/companies/manulife/,0.00432337186630344,0.0568040495400586
Korea Electric Power,25.493,51.88,6.0754,147.24,138,Utilities,Electric Utilities,Asia,South Korea,South Korea,,Hwan-Eik Cho,http://www.forbes.com/companies/korea-electric-power/,0.0412618853572399,0.117104857363146
Generali Group,23.711,90.542,2.302,553.003,139,Financials,Diversified Insurance,Europe,Italy,Italy,,Philippe Donnet,http://www.forbes.com/companies/generali-group/,0.00416272606116061,0.0254246647964481
Alibaba,264.865,21.493,5.7136,70.679,140,Consumer Discretionary,Business & Personal Services,Asia,China,China,,Yong Zhang,http://www.forbes.com/companies/alibaba/,0.0808387215438815,0.265835388265947
KDDI,68.324,43.156,5.1296,52.308,141,Telecommunication Services,Telecommunications services,Asia,Japan,Japan,,Tadashi Onodera,http://www.forbes.com/companies/kddi/,0.098065305498203,0.118861803688942
China Telecom,40.414,53.047,2.7339,93.873,142,Telecommunication Services,Telecommunications services,Asia,China,China,,"Jie Yang, DBA",http://www.forbes.com/companies/china-telecom/,0.0291233901121728,0.0515373159650876
AbbVie,104.466,25.638,5.923,66.099,143,Health Care,Pharmaceuticals,North America,United States,Illinois,Illinois,Richard A. Gonzalez,http://www.forbes.com/companies/abbvie/,0.0896080122240881,0.231024260862782
Tokio Marine Holdings,30.563,44.613,2.7771,189.512,143,Financials,Property & Casualty Insurance,Asia,Japan,Japan,,Tsuyoshi Nagano,http://www.forbes.com/companies/tokio-marine-holdings/,0.0146539533116636,0.0622486719117746
Iberdrola,46.426,32.318,2.9922,112.548,145,Utilities,Electric Utilities,Europe,Spain,Spain,,José Ignacio Sánchez Galán,http://www.forbes.com/companies/iberdrola/,0.0265859899776096,0.0925861748870598
EDF,23.26,78.765,2.51,297.06,146,Utilities,Electric Utilities,Europe,France,France,,Jean-Bernard Lévy,http://www.forbes.com/companies/edf/,0.00844947148724163,0.0318669459785438
PNC Financial Services,57.935,16.064,3.877,369.353,147,Financials,Major Banks,North America,United States,Pennsylvania,Pennsylvania,William Stanton Demchak,http://www.forbes.com/companies/pnc-financial-services/,0.0104967334771885,0.241347111553785
Tencent Holdings,277.122,22.831,6.185,56.968,148,Information Technology,Computer Services,Asia,China,China,,Hua Teng Ma,http://www.forbes.com/companies/tencent-holdings/,0.108569723353462,0.270903595987911
Allergan,80.068,14.967,14.9734,128.986,149,Health Care,Pharmaceuticals,Europe,Ireland,Ireland,,Brenton L. Saunders,http://www.forbes.com/companies/allergan/,0.11608546663979,1.00042760740295
China Everbright Bank,26.791,26.128,4.577,578.465,149,Financials,Regional Banks,Asia,China,China,,Hao Cai,http://www.forbes.com/companies/china-everbright-bank/,0.00791231967361897,0.175176056338028
Credit Agricole,36.512,18.645,3.542,1607.684,151,Financials,Regional Banks,Europe,France,France,,Philippe Brassac,http://www.forbes.com/companies/credit-agricole/,0.00220316927953503,0.189970501474926
Lockheed Martin,78.319,49.919,3.753,47.806,152,Industrials,Aerospace & Defense,North America,United States,Maryland,Maryland,Marillyn A. Hewson,http://www.forbes.com/companies/lockheed-martin/,0.0785047901936995,0.0751817945071015
Time Warner,76.241,29.318,3.916,65.966,153,Consumer Discretionary,Broadcasting & Cable,North America,United States,New York,New York,Jeffrey L. Bewkes,http://www.forbes.com/companies/time-warner/,0.059363914743959,0.133569820588035
Duke Energy,57.55,22.743,2.666,132.761,154,Utilities,Electric Utilities,North America,United States,North Carolina,North Carolina,Lynn J. Good,http://www.forbes.com/companies/duke-energy/,0.0200811985447534,0.117222881765818
Anthem,44.046,85.197,2.4698,65.083,155,Health Care,Managed Health Care,North America,United States,Indiana,Indiana,Joseph R. Swedish,http://www.forbes.com/companies/anthem/,0.0379484658052026,0.0289892836602228
Vale,45.403,27.148,3.8186,99.148,156,Materials,Iron & Steel,South America,Brazil,Brazil,,Fábio Schvartsman,http://www.forbes.com/companies/vale/,0.0385141404768629,0.140658612052453
Nordea Bank,45.411,15.068,4.1712,649.58,157,Financials,Major Banks,Europe,Sweden,Sweden,,Casper W. von Koskull,http://www.forbes.com/companies/nordea-bank/,0.00642137996859509,0.276825059729227
Express Scripts,39.927,100.488,3.4044,51.745,158,Health Care,Healthcare Services,North America,United States,Missouri,Missouri,Timothy C. Wentworth,http://www.forbes.com/companies/express-scripts/,0.0657918639482076,0.0338786720802484
United Parcel Service,91.344,60.502,3.431,40.377,159,Industrials,Air Courier,North America,United States,Georgia,Georgia,David P. Abney,http://www.forbes.com/companies/united-parcel-service/,0.0849741189290933,0.0567088691282933
Aetna,45.144,63.164,2.2603,69.146,160,Health Care,Managed Health Care,North America,United States,Connecticut,Connecticut,Mark T. Bertolini,http://www.forbes.com/companies/aetna/,0.0326888034014983,0.0357846241529985
China Shenhua Energy,54.095,26.455,3.416,82.26,161,Materials,Diversified Metals & Mining,Asia,China,China,,Wen Sun,http://www.forbes.com/companies/china-shenhua-energy/,0.0415268660345247,0.129124929124929
VINCI,43.568,42.641,2.771,72.857,162,Industrials,Construction Services,Europe,France,France,,Xavier Huillard,http://www.forbes.com/companies/vinci/,0.038033407908643,0.0649844046809409
Bank of New York Mellon,48.83,15.618,3.495,333.469,163,Financials,Major Banks,North America,United States,New York,New York,Gerald L. Hassell,http://www.forbes.com/companies/bank-of-ny-mellon/,0.0104807343411232,0.223780253553592
Renault,24.586,56.685,3.7821,107.693,164,Consumer Discretionary,Auto & Truck Manufacturers,Europe,France,France,,Carlos Ghosn Bichara,http://www.forbes.com/companies/renault/,0.0351192742332371,0.0667213548557819
China Railway Group,29.633,95.353,1.8806,108.602,165,Industrials,Construction Services,Asia,China,China,,Dai Hegen,http://www.forbes.com/companies/china-railway-group/,0.0173164398445701,0.0197225047979613
AIRBUS,59.472,73.652,1.1007,126.173,166,Industrials,Aerospace & Defense,Europe,France,France,,Thomas Enders,http://www.forbes.com/companies/airbus/,0.0087237364570867,0.0149446043556183
China Railway Construction,26.469,93.213,2.0993,109.266,167,Industrials,Construction Services,Asia,China,China,,Zhang Zongyan,http://www.forbes.com/companies/china-railway-construction/,0.0192127468745996,0.0225215366955253
China Vanke,30.546,33.735,3.1221,119.53,167,Financials,Real Estate,Asia,China,China,,Liang Yu,http://www.forbes.com/companies/china-vanke/,0.0261198025600268,0.0925477990217875
Jardine Matheson,47.648,37.051,2.503,71.523,169,Industrials,Conglomerates,Asia,Hong Kong,Hong Kong,,Ben Keswick,http://www.forbes.com/companies/jardine-matheson/,0.0349957356374872,0.0675555315646001
Qualcomm,83.187,23.778,4.889,52.366,170,Information Technology,Semiconductors,North America,United States,California,California,Steven M. Mollenkopf,http://www.forbes.com/companies/qualcomm/,0.0933621051827522,0.205610227941795
Hewlett Packard Enterprise,30.433,48.764,3.161,76.662,171,Information Technology,Computer Hardware,North America,United States,California,California,Meg Whitman,http://www.forbes.com/companies/hewlett-packard-enterprise/,0.04123294461402,0.0648224099745714
British American Tobacco,123.765,19.904,6.2715,49.146,172,Consumer Staples,Tobacco,Europe,United Kingdom,United Kingdom,,Nicandro Durante,http://www.forbes.com/companies/british-american-tobacco/,0.127609571480894,0.315087419614148
Visa,206.396,15.978,5.99,63.37,173,Financials,Consumer Financial Services,North America,United States,California,California,"Alfred F. Kelly, Jr.",http://www.forbes.com/companies/visa/,0.0945242228183683,0.374890474402303
China Pacific Insurance,33.472,40.281,1.815,143.975,174,Financials,Life & Health Insurance,Asia,China,China,,Huo Lianhong,http://www.forbes.com/companies/china-pacific-insurance/,0.0126063552700122,0.0450584642883742
MetLife,57.201,64.69,0.8,905.164,174,Financials,Diversified Insurance,North America,United States,New York,New York,Steven Albert Kandarian,http://www.forbes.com/companies/metlife/,0.000883817739105842,0.0123666718194466
AstraZeneca,75.178,22.969,3.6514,62.526,176,Health Care,Pharmaceuticals,Europe,United Kingdom,United Kingdom,,Pascal Soriot,http://www.forbes.com/companies/astrazeneca/,0.0583981063877427,0.158970786712526
Altria Group,138.81,19.337,14.215,45.932,177,Consumer Staples,Tobacco,North America,United States,Virginia,Virginia,Martin J. Barrington,http://www.forbes.com/companies/altria-group/,0.309479230166333,0.735119201530744
SAP,119.722,24.406,4.0166,46.701,178,Information Technology,Software & Programming,Europe,Germany,Germany,,William R. McDermott,http://www.forbes.com/companies/sap/,0.0860067236247618,0.164574285011882
Costco Wholesale,74.892,121.194,2.384,35.63,179,Consumer Discretionary,Discount Stores,North America,United States,Washington,Washington,Walter Craig Jelinek,http://www.forbes.com/companies/costco-wholesale/,0.0669099073814202,0.0196709408056504
Travelers,33.58,27.654,2.992,101.741,179,Financials,Property & Casualty Insurance,North America,United States,New York,New York,Alan D. Schnitzer,http://www.forbes.com/companies/travelers/,0.0294080066050068,0.108194112967383
Philip Morris International,176.221,26.714,6.947,36.851,181,Consumer Staples,Tobacco,North America,United States,New York,New York,André Calantzopoulos,http://www.forbes.com/companies/philip-morris-international/,0.188515915443272,0.260050909635397
Union Pacific,86.811,19.941,4.233,56.755,182,Industrials,Railroads,North America,United States,Nebraska,Nebraska,Lance M. Fritz,http://www.forbes.com/companies/union-pacific/,0.0745837371156726,0.21227621483376
Delta Air Lines,33.009,39.605,4.373,58.899,183,Industrials,Airline,North America,United States,Georgia,Georgia,Edward H. Bastian,http://www.forbes.com/companies/delta-air-lines/,0.0742457427121004,0.110415351597021
Southern Company,49.287,19.869,2.494,109.697,184,Utilities,Electric Utilities,North America,United States,Georgia,Georgia,Thomas A. Fanning,http://www.forbes.com/companies/southern-co/,0.0227353528355379,0.125522170214908
Lowe's,71.133,65.017,3.061,34.408,185,Consumer Discretionary,Home Improvement Retail,North America,United States,North Carolina,North Carolina,Robert A. Niblock,http://www.forbes.com/companies/lowes-cos/,0.0889618693327133,0.0470799944629866
National Grid,47.978,21.946,2.9064,81.741,185,Utilities,Electric Utilities,Europe,United Kingdom,United Kingdom,,John Mark Pettigrew,http://www.forbes.com/companies/national-grid/,0.0355562080229016,0.132434156566117
Legal & General Group,18.176,105.456,1.6974,571.193,187,Financials,Life & Health Insurance,Europe,United Kingdom,United Kingdom,,Nigel D. Wilson,http://www.forbes.com/companies/legal-general-group/,0.00297167507304886,0.0160958124715521
McKesson,30.517,196.498,2.03,57.874,188,Health Care,Pharmaceuticals,North America,United States,California,California,John H. Hammergren,http://www.forbes.com/companies/mckesson/,0.0350762000207347,0.0103308939531191
Christian Dior,42.741,43.696,1.9513,68.331,189,Consumer Discretionary,Apparel/Accessories,Europe,France,France,,Sidney Toledano,http://www.forbes.com/companies/christian-dior/,0.0285565848589952,0.044656261442695
PTT PCL,32.363,48.735,2.6461,63.364,190,Energy,Oil & Gas Operations,Asia,Thailand,Thailand,,Tevin Vongvanich,http://www.forbes.com/companies/ptt-pcl/,0.0417603055362667,0.0542956807222735
Dai-ichi Life Insurance,19.869,55.691,1.7348,438.797,191,Financials,Life & Health Insurance,Asia,Japan,Japan,,Katsutoshi Saito,http://www.forbes.com/companies/dai-ichi-life-insurance/,0.00395353660120739,0.0311504551902462
Twenty-First Century Fox,57.505,28.062,3.085,49.207,192,,Diversified Media,North America,United States,New York,New York,James Rupert Murdoch,http://www.forbes.com/companies/twenty-first-century-fox/,0.0626943321072205,0.109935143610577
Canadian Imperial Bank,34.489,14.569,3.569,393.706,193,Financials,Major Banks,North America,Canada,Canada,,Victor Dodig,http://www.forbes.com/companies/canadian-imperial-bank/,0.0090651399775467,0.244972201249228
FedEx,52.312,57.57,1.905,46.781,194,Industrials,Air Courier,North America,United States,Tennessee,Tennessee,Frederick Wallace Smith,http://www.forbes.com/companies/fedex/,0.0407216605031957,0.0330901511203752
GlaxoSmithKline,99.751,37.631,1.2306,73.003,194,Health Care,Pharmaceuticals,Europe,United Kingdom,United Kingdom,,Emma Walmsley,http://www.forbes.com/companies/glaxosmithkline/,0.0168568414996644,0.0327017618452871
Deutsche Post,40.953,63.423,2.9193,40.636,196,Industrials,Air Courier,Europe,Germany,Germany,,Frank Appel,http://www.forbes.com/companies/deutsche-post/,0.0718402401811202,0.0460290430916229
3M,113.537,30.109,5.05,32.906,197,Industrials,Conglomerates,North America,United States,Minnesota,Minnesota,Inge G. Thulin,http://www.forbes.com/companies/3m/,0.15346745274418,0.167723936364542
L'Oréal Group,107.454,28.581,3.4356,37.581,198,Consumer Staples,Household/Personal Care,Europe,France,France,,Jean-Paul Agon,http://www.forbes.com/companies/loreal-group/,0.0914185359623214,0.120205731080088
Aflac,29.246,22.69,2.659,129.819,199,Financials,Life & Health Insurance,North America,United States,Georgia,Georgia,Dan Amos,http://www.forbes.com/companies/aflac/,0.0204823639066701,0.117188188629352
Allstate,29.616,36.276,1.877,110.374,200,Financials,Diversified Insurance,North America,United States,Illinois,Illinois,"Thomas Joseph Wilson, II",http://www.forbes.com/companies/allstate/,0.0170058165872397,0.0517421986988643
Hitachi,25.556,85.804,1.7528,82.653,201,Information Technology,Electronics,Asia,Japan,Japan,,Toshiaki Higashihara,http://www.forbes.com/companies/hitachi/,0.0212067317580729,0.0204279520768263
Brookfield Asset Management,35.355,24.872,1.6407,159.826,202,Financials,Real Estate,North America,Canada,Canada,,Bruce Flatt,http://www.forbes.com/companies/brookfield-asset-management/,0.0102655387734161,0.0659657446124156
BT Group,38.516,31.668,3.0818,53.969,203,Telecommunication Services,Telecommunications services,Europe,United Kingdom,United Kingdom,,Gavin E. Patterson,http://www.forbes.com/companies/bt-group/,0.057103151809372,0.0973159024883163
NextEra Energy,60.361,15.21,2.895,89.993,204,Utilities,Electric Utilities,North America,United States,Florida,Florida,James L. Robo,http://www.forbes.com/companies/nextera-energy/,0.0321691687131221,0.190335305719921
BlackRock,62.632,11.21,3.172,220.177,205,Financials,Investment Services,North America,United States,New York,New York,Larry Fink,http://www.forbes.com/companies/blackrock/,0.0144065910608283,0.282961641391615
Continental,42.713,44.856,3.1001,39.391,206,Consumer Discretionary,Auto & Truck Parts,Europe,Germany,Germany,,Elmar Degenhart,http://www.forbes.com/companies/continental/,0.0787007184382219,0.0691122703763153
MS&AD Insurance,19.186,47.809,2.0292,178.271,206,Financials,Property & Casualty Insurance,Asia,Japan,Japan,,Yasuyoshi Karasawa,http://www.forbes.com/companies/msad-insurance/,0.0113826702043518,0.0424438913175344
Aviva,25.914,74.329,0.9486,511.145,208,Financials,Life & Health Insurance,Europe,United Kingdom,United Kingdom,,Mark Andrew Wilson,http://www.forbes.com/companies/aviva/,0.0018558334719111,0.0127621789611054
Cigna,39.024,39.698,1.867,60.344,209,Health Care,Managed Health Care,North America,United States,Connecticut,Connecticut,"David Michael Cordani, CFA",http://www.forbes.com/companies/cigna/,0.0309392814530028,0.0470300770819689
Phillips 66,39.884,71.172,1.549,51.653,210,Energy,Oil & Gas Operations,North America,United States,Texas,Texas,Greg C. Garland,http://www.forbes.com/companies/phillips-66/,0.0299885776237585,0.0217641769235092
